chip,msg
0000165,45.4417,-122.5773,Los_Angeles,0.11987404903557135,9/3/2024, 2:00:53 AM
0000101,28.0351,-80.6394,New_York,1694.7563564535485,9/2/2024, 9:22:54 PM
0000290,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:13:27 PM
0000295,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:13:45 PM
0000028,32.9927,-96.8283,Chicago,475.21900371027857,9/3/2024, 2:00:12 AM
0000266,40.7671,-111.9131,Denver,0,9/3/2024, 2:00:58 AM
0000188,No particle diagnostics payload,2/6/2024, 10:14:09 AM
0000286,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:13:11 PM
0000282,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:12:55 PM
0000031,36.3051,-119.3426,Los_Angeles,0.6741313970741617,9/3/2024, 2:00:06 AM
0000052,43.2258,-123.3429,Los_Angeles,553.7607167964843,9/3/2024, 2:00:17 AM
0000213,No particle diagnostics payload,7/30/2024, 1:20:20 PM
0000033,47.7422,-117.4011,Los_Angeles,0.08457976730287911,9/3/2024, 2:00:59 AM
0000122,43.6766,-116.3133,Boise,0,8/22/2024, 10:00:56 AM
0000078,25.984,-80.2696,New_York,2.2175111370496494,9/2/2024, 9:23:06 PM
0000075,27.1631,-80.2235,New_York,0.37286860015449586,9/3/2024, 2:00:50 AM
0000021,38.766,-77.5018,New_York,1366.2842082080836,9/3/2024, 2:00:14 AM
0000050,47.2552,-122.5168,Los_Angeles,0.15837256108703548,9/3/2024, 2:40:22 AM
0000177,45.5403,-122.899,Los_Angeles,0,9/2/2024, 10:00:51 AM
0000205,No particle diagnostics payload,7/1/2024, 2:00:19 AM
0000212,googleapis geolocate error - Not Found,9/2/2024, 10:00:20 AM
0000196,No particle diagnostics payload,4/1/2024, 10:00:33 AM
0000034,37.7896,-121.2941,Los_Angeles,751.7807547813982,9/2/2024, 9:30:26 PM
0000083,36.3002,-119.318,Los_Angeles,418.5089192432295,9/3/2024, 2:00:09 AM
0000035,googleapis geolocate error - Not Found,9/3/2024, 2:00:58 AM
0000223,39.9973,-76.7322,New_York,0,9/3/2024, 2:00:50 AM
0000014,44.09,-121.3077,Los_Angeles,0.29752515097076865,9/3/2024, 2:00:02 AM
0000230,No particle diagnostics payload,6/27/2024, 10:00:49 AM
0000232,44.9308,-93.3406,Chicago,0,9/3/2024, 2:00:08 AM
0000041,29.4525,-98.6743,Chicago,0.4411979463082434,9/3/2024, 2:00:37 AM
0000042,33.6867,-117.1792,Los_Angeles,0.24296522064070908,9/3/2024, 2:00:40 AM
0000104,38.6302,-90.2086,Chicago,0,9/2/2024, 10:00:19 AM
0000082,34.0839,-117.3591,Los_Angeles,570.6214345677932,9/3/2024, 2:00:59 AM
0000128,36.8027,-119.8694,Los_Angeles,0.524911746181362,9/3/2024, 2:00:12 AM
0000291,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:13:31 PM
0000269,No particle diagnostics payload,8/1/2024, 2:59:52 PM
0000046,No particle diagnostics payload,11/28/2022, 9:51:51 AM
0000229,googleapis geolocate error - Not Found,9/3/2024, 2:00:59 AM
0000043,36.1971,-115.1605,Los_Angeles,0,9/3/2024, 2:00:31 AM
0000281,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:12:51 PM
0000162,27.3376,-82.5364,New_York,818.6365092668287,9/2/2024, 9:23:31 PM
0000044,40.7167,-112.0247,Denver,0.18308419881172758,9/3/2024, 2:00:37 AM
0000169,No particle diagnostics payload,9/11/2023, 2:00:43 AM
0000038,32.1712,-110.9853,Phoenix,0.40503223865660876,9/3/2024, 2:00:27 AM
0000204,41.9291,-87.6825,Chicago,0,9/3/2024, 2:00:13 AM
0000055,39.9077,-75.0682,New_York,0,9/3/2024, 2:00:04 AM
0000243,44.0286,-92.4741,Chicago,0,9/3/2024, 2:00:01 AM
0000159,30.2829,-97.7273,Chicago,0,9/3/2024, 2:00:33 AM
0000246,44.7312,-93.2133,Chicago,815.9209077839894,9/3/2024, 2:00:11 AM
0000030,40.656,-111.5077,Denver,0,9/3/2024, 2:00:46 AM
0000116,39.915,-75.1897,New_York,0,9/3/2024, 2:00:03 AM
0000097,26.377,-80.1838,New_York,1427.675012531657,9/3/2024, 2:00:50 AM
0000040,45.6337,-122.6655,Los_Angeles,0,9/3/2024, 2:00:29 AM
0000067,googleapis geolocate error - Not Found,9/2/2024, 9:30:14 PM
0000240,No particle diagnostics payload,7/19/2024, 10:00:45 AM
0000270,No particle diagnostics payload,8/1/2024, 3:00:00 PM
0000061,40.3928,-111.8435,Denver,0,9/3/2024, 2:00:29 AM
0000064,41.8973,-111.8168,Denver,0,9/3/2024, 2:00:27 AM
0000002,37.0354,-113.0657,Denver,0,8/14/2024, 4:55:26 AM
0000218,37.1181,-113.509,Denver,0,9/3/2024, 2:00:11 AM
0000080,26.665,-81.9412,New_York,0.41579350907677637,9/3/2024, 2:00:55 AM
0000256,40.6913,-111.9806,Denver,0,8/14/2024, 10:00:21 AM
0000292,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:13:35 PM
0000247,45.0188,-93.4484,Chicago,1.3500579640453476,9/3/2024, 2:00:32 AM
0000011,39.4974,-119.7861,Los_Angeles,295.8825330315025,9/3/2024, 2:00:47 AM
0000045,33.7048,-117.9729,Los_Angeles,605.5259768627801,9/3/2024, 2:00:38 AM
0000268,40.7671,-111.9131,Denver,0,8/22/2024, 7:31:59 AM
0000020,33.6382,-112.0833,Phoenix,809.5859735548319,9/3/2024, 2:00:56 AM
0000096,googleapis geolocate error - Not Found,9/2/2024, 10:00:53 PM
0000113,32.2953,-95.2973,Chicago,0,9/3/2024, 2:00:37 AM
0000227,37.2789,-121.8804,Los_Angeles,0,8/21/2024, 2:00:00 AM
0000237,No particle diagnostics payload,6/25/2024, 9:29:51 AM
0000220,37.3713,-121.854,Los_Angeles,0,9/3/2024, 2:00:19 AM
0000222,28.0487,-82.4285,New_York,0,9/3/2024, 2:00:44 AM
0000208,No particle diagnostics payload,5/6/2024, 2:00:33 AM
0000129,37.132,-113.6224,Denver,0,9/3/2024, 2:00:05 AM
0000193,27.006,-82.1162,New_York,0,8/21/2024, 10:00:51 AM
0000123,43.5205,-114.3138,Boise,423.6506943304804,9/3/2024, 2:00:19 AM
0000016,42.8947,-112.465,Boise,0.702928294160167,9/3/2024, 2:00:58 AM
0000288,googleapis geolocate error - Not Found,8/26/2024, 12:13:19 PM
0000260,40.7671,-111.9131,Denver,0,8/29/2024, 9:01:19 AM
0000166,40.0504,-75.0647,New_York,0,9/3/2024, 2:00:19 AM
0000211,41.9158,-87.8122,Chicago,0,9/2/2024, 10:00:59 AM
0000098,26.0471,-80.1533,New_York,0.28155529275267915,9/3/2024, 2:00:29 AM
0000277,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:11:52 PM
0000198,googleapis geolocate error - Not Found,9/3/2024, 2:00:14 AM
0000221,No particle diagnostics payload,5/6/2024, 2:00:32 AM
0000285,googleapis geolocate error - Not Found,8/26/2024, 12:13:08 PM
0000239,44.971,-93.2134,Chicago,0,9/3/2024, 2:00:37 AM
0000186,34.096,-117.4987,Los_Angeles,0.7651444567213342,9/3/2024, 2:00:28 AM
0000093,28.1202,-82.4221,New_York,3.571205064943266,9/2/2024, 11:01:39 PM
0000187,googleapis geolocate error - Not Found,9/2/2024, 9:24:12 PM
0000173,47.9055,-122.215,Los_Angeles,0,8/23/2024, 12:08:30 PM
0000029,46.1397,-122.9253,Los_Angeles,0.41291016621879906,9/3/2024, 2:00:17 AM
0000209,40.4999,-88.9186,Chicago,0,9/2/2024, 10:00:22 AM
0000081,33.7046,-116.1218,Los_Angeles,430.189165678664,9/3/2024, 2:00:18 AM
0000201,No particle diagnostics payload,6/2/2024, 2:15:27 PM
0000157,39.6615,-119.7057,Los_Angeles,0,9/3/2024, 2:00:15 AM
0000273,No particle diagnostics payload,8/1/2024, 3:00:14 PM
0000154,39.7867,-104.7624,Denver,0.4580792583449397,9/3/2024, 2:00:23 AM
0000132,33.8913,-84.4769,New_York,0.06796132618953528,9/3/2024, 2:00:09 AM
0000133,33.6409,-112.1405,Phoenix,1.9405218047925055,9/3/2024, 2:00:44 AM
0000189,googleapis geolocate error - Not Found,9/2/2024, 11:24:07 PM
0000275,No particle diagnostics payload,8/1/2024, 3:00:24 PM
0000125,39.7365,-121.7726,Los_Angeles,1.3464558156520052,9/2/2024, 9:24:29 PM
0000199,googleapis geolocate error - Not Found,9/3/2024, 2:00:17 AM
0000079,28.5387,-81.2038,New_York,1320.5105262267623,9/2/2024, 9:33:40 PM
0000127,38.5752,-121.2967,Los_Angeles,0.6913399395204355,9/3/2024, 2:00:57 AM
0000094,47.0534,-122.7942,Los_Angeles,0.5999830410075013,9/2/2024, 9:24:36 PM
0000289,googleapis geolocate error - Not Found,8/26/2024, 12:13:23 PM
0000018,36.2623,-115.2108,Los_Angeles,0.4637185801325257,9/3/2024, 2:00:17 AM
0000111,45.1448,-122.84,Los_Angeles,0,8/17/2024, 2:00:00 AM
0000251,No particle diagnostics payload,7/24/2024, 10:00:45 AM
0000057,41.68,-81.2455,New_York,0.9659326025028785,9/3/2024, 2:00:07 AM
0000130,35.3946,-119.0907,Los_Angeles,0.22649131622639854,9/3/2024, 2:00:28 AM
0000007,No particle diagnostics payload,4/21/2023, 10:27:49 PM
0000274,No particle diagnostics payload,8/1/2024, 3:00:18 PM
0000008,33.6723,-117.9961,Los_Angeles,0,3/29/2024, 10:25:47 PM
0000200,33.7809,-112.1669,Phoenix,0,9/3/2024, 2:00:35 AM
0000242,33.7789,-118.1449,Los_Angeles,0,9/3/2024, 2:00:03 AM
0000131,37.3354,-121.9144,Los_Angeles,779.134323305537,9/3/2024, 2:00:32 AM
0000280,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:12:48 PM
0000032,44.0893,-123.0552,Los_Angeles,0.5391497566754491,9/3/2024, 2:00:55 AM
0000180,45.4977,-122.4109,Los_Angeles,0.15182517514290772,9/3/2024, 2:00:09 AM
0000179,No particle diagnostics payload,6/25/2024, 10:00:20 AM
0000284,38.1275,-122.2527,Los_Angeles,0,8/26/2024, 12:13:03 PM
0000087,googleapis geolocate error - Not Found,9/3/2024, 2:00:51 AM
0000184,37.7413,-121.4829,Los_Angeles,0,9/2/2024, 10:00:52 AM
0000112,35.6666,-105.9837,Denver,0,9/3/2024, 2:00:07 AM
0000009,36.9117,-112.9266,Phoenix,407.43682779061663,9/3/2024, 2:00:49 AM
0000287,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:13:15 PM
0000249,45.5466,-94.2286,Chicago,0,9/3/2024, 2:00:54 AM
0000263,40.7671,-111.9131,Denver,0,8/18/2024, 2:00:10 AM
0000202,32.8816,-97.3991,Chicago,812.6452817235607,9/3/2024, 2:00:17 AM
0000262,40.7671,-111.9131,Denver,0,8/20/2024, 10:00:03 AM
0000076,No particle diagnostics payload,4/11/2023, 12:52:13 PM
0000136,43.6685,-116.4141,Boise,0.5004550416109035,9/3/2024, 2:00:53 AM
0000047,googleapis geolocate error - Not Found,9/3/2024, 2:00:20 AM
0000091,26.6966,-80.1061,New_York,0.5953940967427099,9/2/2024, 10:00:44 PM
0000134,33.0725,-112.045,Phoenix,0.5248482495776542,9/3/2024, 2:00:05 AM
0000258,40.7754,-111.913,Denver,0,8/3/2024, 10:00:30 AM
0000135,40.3246,-112.0149,Denver,0,8/23/2024, 10:00:30 AM
0000119,32.8843,-96.4874,Chicago,0,8/24/2024, 10:00:38 AM
0000254,40.7796,-111.909,Denver,0,8/12/2024, 3:50:33 PM
0000272,No particle diagnostics payload,8/1/2024, 3:00:10 PM
0000051,40.3001,-109.9698,Denver,0,9/3/2024, 2:00:53 AM
0000069,No particle diagnostics payload,4/11/2023, 12:15:58 PM
0000241,No particle diagnostics payload,6/25/2024, 9:29:51 AM
0000183,39.9714,-83.0213,New_York,0,8/23/2024, 10:00:39 AM
0000114,No particle diagnostics payload,1/11/2024, 9:00:08 AM
0000013,40.7258,-111.8924,Denver,0.1308905835028629,9/3/2024, 2:00:02 AM
0000257,No particle diagnostics payload,8/2/2024, 12:28:31 PM
0000141,34.0232,-117.7616,Los_Angeles,0.19046146407973455,9/3/2024, 2:00:56 AM
0000092,26.4606,-80.1144,New_York,1428.523214675971,9/3/2024, 2:00:03 AM
0000022,27.928,-82.3287,New_York,1.2591182633901665,9/2/2024, 9:25:10 PM
0000207,42.2259,-88.3086,Chicago,0,9/3/2024, 2:00:34 AM
0000170,googleapis geolocate error - Not Found,9/3/2024, 2:00:02 AM
0000231,No particle diagnostics payload,6/27/2024, 6:00:23 PM
0000206,45.002,-123.0112,Los_Angeles,0,9/3/2024, 2:00:59 AM
0000026,28.6884,-81.4698,New_York,0.8014441981762097,9/3/2024, 2:00:20 AM
0000126,47.4096,-122.2234,Los_Angeles,0.34706467070572444,9/3/2024, 2:00:21 AM
0000185,42.3253,-122.8701,Los_Angeles,0.6068977682793165,9/2/2024, 11:05:36 PM
0000259,40.7671,-111.9131,Denver,0,8/23/2024, 8:40:21 AM
0000089,35.6663,-105.984,Denver,0,9/3/2024, 2:00:53 AM
0000182,42.425,-123.3079,Los_Angeles,0.81099371852739,9/2/2024, 11:05:26 PM
0000293,38.1237,-122.2196,Los_Angeles,0,8/26/2024, 12:13:38 PM
0000137,45.7075,-111.063,Denver,0.3491652327516179,9/3/2024, 2:00:17 AM
0000140,38.3519,-121.9863,Los_Angeles,0.3426966833055832,9/3/2024, 2:00:52 AM
0000236,No particle diagnostics payload,7/25/2024, 7:09:44 AM
0000265,40.7671,-111.9131,Denver,0,9/3/2024, 2:00:00 AM
0000138,33.8559,-118.083,Los_Angeles,608.7542747077251,9/3/2024, 2:00:09 AM
0000194,No particle diagnostics payload,3/26/2024, 11:55:57 AM
0000121,44.9196,-122.9981,Los_Angeles,0,8/23/2024, 10:00:53 AM
0000139,47.5934,-122.6681,Los_Angeles,3.9624478670199728,9/3/2024, 2:00:55 AM
0000234,34.1409,-118.3789,Los_Angeles,0,9/3/2024, 2:00:50 AM
0000048,36.0372,-86.6854,Chicago,934.3334093434324,9/3/2024, 2:00:31 AM
0000235,No particle diagnostics payload,7/16/2024, 4:49:54 PM
0000005,No particle diagnostics payload,12/15/2022, 8:03:29 AM
0000191,35.1876,-111.6572,Phoenix,0,8/24/2024, 10:06:20 AM
0000195,39.771,-84.0411,New_York,0,9/3/2024, 2:00:39 AM
0000088,43.5963,-116.3986,Boise,0,9/3/2024, 2:00:15 AM
0000190,33.8603,-118.154,Los_Angeles,0.13782789009935872,9/2/2024, 9:25:35 PM
0000053,37.3258,-120.4574,Los_Angeles,436.5405356433239,9/3/2024, 2:00:31 AM
0000037,34.6001,-118.1324,Los_Angeles,0.6527384454517979,9/3/2024, 2:00:08 AM
0000224,37.6501,-122.0656,Los_Angeles,787.5342779566628,9/3/2024, 2:00:52 AM
0000261,40.7671,-111.9131,Denver,0,8/21/2024, 10:00:48 AM
0000110,43.6099,-116.2026,Boise,0,9/3/2024, 2:00:58 AM
0000059,37.1447,-113.6241,Denver,0,9/3/2024, 2:00:28 AM
0000085,45.7192,-122.5551,Los_Angeles,0,9/3/2024, 2:00:30 AM
0000060,googleapis geolocate error - Not Found,9/2/2024, 11:04:54 PM
0000027,33.7334,-116.208,Los_Angeles,0.45615132542366693,9/3/2024, 2:00:20 AM
0000117,No particle diagnostics payload,9/11/2023, 2:00:43 AM
0000062,37.6868,-113.0833,Denver,0,9/3/2024, 2:00:40 AM
0000264,No particle diagnostics payload,8/1/2024, 2:59:02 PM
0000142,38.6793,-121.745,Los_Angeles,0,9/3/2024, 2:00:55 AM
0000233,40.7754,-111.913,Denver,0,8/29/2024, 3:10:05 PM
0000063,35.1397,-106.511,Denver,0.5838017927511417,9/3/2024, 2:00:01 AM
0000143,47.6482,-117.2871,Los_Angeles,0.7293659766150434,9/3/2024, 2:00:59 AM
0000145,45.5534,-122.5614,Los_Angeles,1.4613456748159481,9/3/2024, 2:00:10 AM
0000012,38.6149,-121.3843,Los_Angeles,0.48767583123217206,9/3/2024, 2:00:55 AM
0000107,39.1097,-76.9597,New_York,1601.3812942403465,9/2/2024, 11:04:07 PM
0000163,41.7586,-111.832,Denver,0.25118080081656674,9/3/2024, 2:00:00 AM
0000144,46.8539,-114.0245,Denver,0.6475078336863274,9/3/2024, 2:00:59 AM
0000219,No particle diagnostics payload,9/2/2024, 11:03:51 PM
0000090,27.3133,-80.3861,New_York,1.0774594862327553,9/3/2024, 2:00:12 AM
0000217,No particle diagnostics payload,5/6/2024, 2:00:33 AM
0000149,36.5321,-114.4378,Los_Angeles,0,9/3/2024, 2:00:43 AM
0000024,27.9573,-82.4728,New_York,0.6451644382038005,9/3/2024, 2:00:16 AM
0000070,No particle diagnostics payload,4/11/2023, 12:52:13 PM
0000276,No particle diagnostics payload,8/1/2024, 3:00:31 PM
0000215,googleapis geolocate error - Not Found,9/3/2024, 2:00:07 AM
0000086,33.9857,-118.1889,Los_Angeles,612.1933191556064,9/3/2024, 2:00:57 AM
0000147,No particle diagnostics payload,7/20/2021, 2:00:01 AM
0000010,36.9117,-112.9266,Phoenix,407.43682779061663,9/3/2024, 2:00:00 AM
0000102,27.8143,-82.7217,New_York,1610.4038452832322,9/2/2024, 9:28:03 PM
0000003,No particle diagnostics payload,2/15/2023, 11:29:33 AM
0000203,39.5813,-76.9842,New_York,0,9/3/2024, 2:00:00 AM
0000245,45.0618,-93.0552,Chicago,0,9/3/2024, 2:00:52 AM
0000103,40.6205,-111.9159,Denver,39.112376439552676,9/3/2024, 2:00:42 AM
0000058,36.0466,-114.9766,Los_Angeles,0,9/3/2024, 2:00:25 AM
0000192,41.667,-85.9602,Indiana,0,8/23/2024, 10:00:57 AM
0000255,41.14,-111.8262,Denver,0,9/2/2024, 6:00:43 PM
0000296,googleapis geolocate error - Not Found,8/26/2024, 12:13:48 PM
0000084,No particle diagnostics payload,6/20/2024, 10:00:38 AM
0000167,googleapis geolocate error - Not Found,9/3/2024, 2:00:33 AM
0000150,33.6075,-112.4196,Phoenix,0,9/3/2024, 2:00:12 AM
0000095,46.2769,-119.2658,Los_Angeles,1291.636778367438,9/3/2024, 2:00:31 AM
0000099,25.6839,-80.3994,New_York,0.028737493981353307,9/3/2024, 2:00:19 AM
0000015,45.6391,-122.577,Los_Angeles,0.8410725815201446,9/3/2024, 2:00:40 AM
0000118,47.1899,-122.2122,Los_Angeles,0,9/3/2024, 2:00:18 AM
0000197,40.4399,-74.2301,New_York,0,9/3/2024, 2:00:17 AM
0000108,35.103,-80.9931,New_York,1485.6414758920791,9/2/2024, 11:14:51 PM
0000049,36.9117,-112.9266,Phoenix,4.307223266004168,9/3/2024, 2:00:05 AM
0000056,No particle diagnostics payload,9/2/2024, 9:29:28 PM
0000226,33.1975,-96.6414,Chicago,0,9/3/2024, 2:00:16 AM
0000244,44.7503,-93.393,Chicago,0,9/3/2024, 2:00:57 AM
0000210,No particle diagnostics payload,7/6/2024, 8:23:09 AM
0000019,No particle diagnostics payload,9/2/2024, 9:26:32 PM
0000152,36.7382,-119.7112,Los_Angeles,0.45101547903819106,9/3/2024, 2:00:20 AM
0000225,No particle diagnostics payload,5/6/2024, 2:00:32 AM
0000175,No particle diagnostics payload,6/20/2024, 10:00:13 AM
0000278,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:12:38 PM
0000115,44.0611,-123.0046,Los_Angeles,0,9/3/2024, 2:00:28 AM
0000178,googleapis geolocate error - Not Found,9/3/2024, 2:00:44 AM
0000151,42.6483,-111.6187,Boise,0,9/3/2024, 2:00:09 AM
0000073,28.5442,-81.3432,New_York,0.5666703943694733,9/3/2024, 2:00:39 AM
0000074,26.5296,-80.1365,New_York,0.5716676425314242,9/2/2024, 10:00:17 PM
0000214,41.8393,-88.3333,Chicago,0,9/2/2024, 10:00:10 AM
0000158,33.9408,-117.2389,Los_Angeles,0.21475911792514854,9/3/2024, 2:00:19 AM
0000106,41.5083,-81.56,New_York,0,8/23/2024, 2:00:49 AM
0000216,28.4918,-82.5353,New_York,0,9/3/2024, 2:00:35 AM
0000153,32.7057,-97.024,Chicago,0.4190251602738539,9/3/2024, 2:00:33 AM
0000124,33.7866,-117.9762,Los_Angeles,0.7406136359553224,9/3/2024, 2:00:03 AM
0000071,28.459,-81.4738,New_York,0.3015507086773895,9/3/2024, 2:00:01 AM
0000054,36.2795,-115.1214,Los_Angeles,449.7969196951766,9/3/2024, 2:00:54 AM
0000172,No particle diagnostics payload,3/4/2024, 9:00:31 AM
0000066,27.4626,-82.5638,New_York,1284.7059611228146,9/3/2024, 2:00:34 AM
0000017,47.4556,-120.299,Los_Angeles,1.446482122311893,9/3/2024, 2:00:50 AM
0000160,No particle diagnostics payload,6/6/2024, 7:04:28 PM
0000253,No particle diagnostics payload,8/1/2024, 2:00:17 AM
0000006,33.2183,-111.5619,Phoenix,0,9/3/2024, 2:00:20 AM
0000174,44.0943,-123.1492,Los_Angeles,0,9/2/2024, 10:00:12 AM
0000248,No particle diagnostics payload,7/23/2024, 8:48:40 AM
0000023,googleapis geolocate error - Not Found,9/3/2024, 2:00:50 AM
0000004,No particle diagnostics payload,5/17/2023, 10:00:06 AM
0000155,34.0559,-84.0006,New_York,0.5600676916011019,9/3/2024, 2:00:35 AM
0000120,No particle diagnostics payload,6/20/2024, 12:41:25 PM
0000161,No particle diagnostics payload,7/29/2024, 6:00:48 PM
0000105,No particle diagnostics payload,9/2/2024, 9:31:58 PM
0000039,32.8391,-96.7257,Chicago,1.3549339078855085,9/3/2024, 2:00:59 AM
0000156,37.9942,-121.3141,Los_Angeles,754.0206003118352,9/3/2024, 2:00:57 AM
0000072,No particle diagnostics payload,4/11/2023, 12:52:13 PM
0000068,28.0657,-82.5747,New_York,1.258874609478759,9/2/2024, 9:32:19 PM
0000001,No particle diagnostics payload,7/22/2024, 10:28:57 AM
0000109,No particle diagnostics payload,7/21/2024, 4:36:36 PM
0000168,34.4907,-117.3455,Los_Angeles,0,9/3/2024, 2:00:03 AM
0000250,44.8478,-93.2945,Chicago,0.8071478994755514,9/3/2024, 2:00:48 AM
0000271,No particle diagnostics payload,9/1/2024, 8:10:22 PM
0000100,25.4733,-80.4167,New_York,1.3188809014021092,9/2/2024, 9:32:31 PM
0000238,No particle diagnostics payload,6/25/2024, 9:29:51 AM
0000077,26.4289,-81.8545,New_York,2.2597183506466476,9/2/2024, 9:31:46 PM
0000283,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:12:59 PM
0000228,33.3861,-111.7209,Phoenix,0,9/3/2024, 2:00:38 AM
0000279,38.0955,-122.2365,Los_Angeles,0,8/26/2024, 12:12:42 PM
0000181,41.148,-112.056,Denver,0,9/2/2024, 10:00:24 AM
0000065,37.1803,-113.3218,Denver,0,9/3/2024, 2:00:24 AM
0000252,No particle diagnostics payload,7/29/2024, 2:00:23 AM
0000267,No particle diagnostics payload,8/1/2024, 2:59:11 PM
0000164,45.2322,-123.1775,Los_Angeles,0.2415975971581546,9/3/2024, 2:00:36 AM
0000025,26.5602,-81.9102,New_York,1341.3945129835886,9/3/2024, 2:00:49 AM
0000171,44.8442,-123.2234,Los_Angeles,0,8/23/2024, 10:00:34 AM
0000294,38.1237,-122.2196,Los_Angeles,0,8/26/2024, 12:13:42 PM


DONE
